form_wave,form_language,answer_time_min,creative,answer_time_median,answer_time_90,survey_duration,survey_created,survey_start_time,surveyid,userid,form_lang,answer_time_75,version,survey_name,shortcode,survey_end_time,seed,alphabet,articles,breastfed,child_0-6,child_age,child_name,children_registered,concern_12mo,concern_3yo,concern_5yo,confidence_deal_emotions,confidence_respond_misbehave,consent,control_bebbo_knowledge,control_bebbo_usage,count_to_ten,cry_separated,decrease_stress,default_tys,download_confirm_control,download_confirm_treatment,education,express_feelings,followup_permission,games,healthy_food_groups,hello_again,how_long_use,how_often_use,improve_family,intro_1,intro_1b_control,intro_1b_treatment,intro_3,joke_with_child,know_cog_dev,know_lang_dev,know_name_age,know_phys_dev,know_social_emotional_dev,know_when_vaccine,know_which_vaccine,language,laugh_together,location,lose_patience_punish,make_fun_of,meaning_of_no,movement,multiplication,name_colors,number_children,other_features,parent_age,parent_gender,parenting_stress_1,parenting_stress_2,past_24h_draw,past_24h_outside,past_24h_play,past_24h_read,past_24h_sing,past_24h_stories,payment_processing,personal_needs,physical_punishment,play_on_floor,relationship_to_child,say_name_age,scribble,simple_songs,sit_support,smile_around_child,snap_at_child,sort_pair,tell_story,thankyou_1,thankyou_early,thankyou_optout,thankyou_you_qualify,threaten,track_checkups,track_dev,track_growth,track_vax,using_bebbo
0,bulgarian,8.491,Ad2_Bebbo_Recruitment,13.932,28.69,149.733,2023-04-10 16:21:41.757+00:00,2023-04-12 11:53:00.665000+00:00,288bfd33-e898-46d8-a762-95b59b24cd3e,6766510923363406,,16.551,2,UNICEF Bebbo Bulgaria v2,bebbobg2basebul,2023-04-12 11:55:30.398000+00:00,866748462,,,,No,,,,,,,,,Yes,,,,,,,,,Secondary,,,,,,,,,OK,OK,,OK,,,,,,,,,,,Large regional centers,,,,,,,1,,19,Man,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,bulgarian,8.563,Ad2_Bebbo_Recruitment,10.739,12.4798,21.478,2023-03-27 00:48:40.598+00:00,2023-04-09 12:00:14.325000+00:00,ba7aee21-e433-4cb8-abb5-afbc4f457fb4,6769010023128408,,11.827,1,UNICEF Bebbo Bulgaria v2,bebbobg2basebul,2023-04-09 12:00:35.803000+00:00,1677495134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OK,OK,,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,bulgarian,,Ad2_Bebbo_Recruitment,,,0.0,2023-04-10 16:21:41.757+00:00,2023-04-13 08:58:32.353000+00:00,288bfd33-e898-46d8-a762-95b59b24cd3e,6769245776425799,,,2,UNICEF Bebbo Bulgaria v2,bebbobg2basebul,2023-04-13 08:58:32.353000+00:00,1452752732,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,bulgarian,6.423,Ad2_Bebbo_Recruitment,6.423,6.423,6.423,2023-05-25 17:11:17.651+00:00,2023-07-06 17:44:57.084000+00:00,1894ac26-efea-426a-9897-fd60fb6ecdaa,6769814809736597,,6.423,3,UNICEF Bebbo Bulgaria v2,bebbobg2basebul,2023-07-06 17:45:03.507000+00:00,1021194327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OK,,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,bulgarian,6.952,Ad2_Bebbo_Recruitment,11.9435,27.815499999999997,2443155.508,2023-04-10 16:21:41.757+00:00,2023-04-20 11:27:44.212000+00:00,288bfd33-e898-46d8-a762-95b59b24cd3e,6769837339693154,,16.86525,2,UNICEF Bebbo Bulgaria v2,bebbobg2basebul,2023-05-18 18:06:59.720000+00:00,322079602,True,,,"Yes, more than 1",2 to 4 years,Ивайло,,,If the 3-year-old child does not play side by side with other children,If the 5-year-old child cannot count to ten,Confident,Confident,Yes,,,Wrong,,No,,Yes,,Secondary,,OK,,,Start,,,No,OK,OK,,OK,Strongly disagree,True,True,True,True,True,,,Bulgarian,Strongly disagree,Large regional centers,Strongly disagree,Strongly agree,,,Wrong,True,2,,26,Woman,Most of the times,Most of the times,Yes,Yes,Yes,Yes,No,Yes,,Almost never,Do not agree,Strongly disagree,Mother,,,Wrong,,Strongly disagree,Strongly disagree,,True,,,,OK,Strongly disagree,,,,,
,,7.715,Ad2_Bebbo_Recruitment,11.507,21.9766,43.816,2023-05-05 17:51:30.601+00:00,2023-05-18 18:07:22.103000+00:00,bbc79f12-bf6c-4348-844d-f56fc5797851,6769837339693154,,18.0505,6,UNICEF Bebbo Bulgaria v2,bebbobgendeng,2023-05-18 18:08:05.919000+00:00,322079602,,,,,2 to 4 years,Ивайло,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mother,,,,,,,,,,,,,,,,,,No
0,bulgarian,5.165,Ad2_Bebbo_Recruitment,8.615,14.138400000000003,90.462,2023-04-10 16:21:41.757+00:00,2023-04-21 15:32:24.384000+00:00,288bfd33-e898-46d8-a762-95b59b24cd3e,6769876009706517,,11.587,2,UNICEF Bebbo Bulgaria v2,bebbobg2basebul,2023-04-21 15:33:54.846000+00:00,2474755095,,,,No,,,,,,,,,Yes,,,,,,,,,Secondary,,,,,,,,,OK,,OK,OK,,,,,,,,,,,Smaller cities,,,,,,,1,,20,Man,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,bulgarian,4.418,Ad2_Bebbo_Recruitment,5.534,8.059600000000001,18.643,2023-04-10 16:21:41.757+00:00,2023-05-02 05:29:53.765000+00:00,288bfd33-e898-46d8-a762-95b59b24cd3e,6769948049701199,,7.112500000000001,2,UNICEF Bebbo Bulgaria v2,bebbobg2basebul,2023-05-02 05:30:12.408000+00:00,2668442650,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,OK,OK,,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,bulgarian,6.921,Ad2_Bebbo_Recruitment,11.931,20.949,690.818,2023-04-10 16:21:41.757+00:00,2023-04-24 20:25:34.968000+00:00,288bfd33-e898-46d8-a762-95b59b24cd3e,6771312472885593,,15.4085,2,UNICEF Bebbo Bulgaria v2,bebbobg2basebul,2023-04-24 20:37:05.786000+00:00,1449827658,Wrong,,,"Yes, 1",4 to 6 years,Дафин и Емил,,,If the 3-year-old child does not play side by side with other children,If the 5-year-old child sometimes makes up his/her own rules for games,Confident,Confident,Yes,,,True,,No,,No,,Secondary,,OK,,,,,,Yes,OK,OK,,OK,Agree,True,True,True,True,True,,,Bulgarian,Disagree,Smaller cities,Agree,Strongly agree,,,Wrong,True,2,,37,Woman,Almost always,Most of the times,Yes,Yes,Yes,Yes,No,Yes,,Rarely,Do not agree at all,Strongly disagree,Mother,,,Wrong,,Disagree,Disagree,,Wrong,,,,OK,Strongly agree,,,,,
0,bulgarian,7.531,Ad2_Bebbo_Recruitment,15.607,38.24280000000004,1260.718,2023-05-25 17:11:17.651+00:00,2023-07-31 19:28:53.374000+00:00,1894ac26-efea-426a-9897-fd60fb6ecdaa,6771393909545961,,23.846500000000002,3,UNICEF Bebbo Bulgaria v2,bebbobg2basebul,2023-07-31 19:49:54.092000+00:00,396112123,True,,,"Yes, 1",2 to 4 years,Калоян,,,If the 3-year-old child does not play side by side with other children,If the 5-year-old child cannot count to ten,Not confident at all,Not confident at all,Yes,,,True,,No,,,,Secondary,,,,,,,,Yes,OK,,OK,OK,Strongly disagree,Not sure,True,True,True,Not sure,,,Bulgarian,Strongly agree,Smaller cities,Disagree,Strongly agree,,,Wrong,True,1,,34,Woman,Almost always,Almost never,Yes,Yes,Yes,No,No,Yes,,Almost never,Do not agree at all,Strongly disagree,Mother,,,True,,Strongly disagree,Strongly disagree,,Wrong,,,,,Agree,,,,,
0,bulgarian,6.04,Ad2_Bebbo_Recruitment,8.054,14.860599999999996,106.293,2023-05-25 17:11:17.651+00:00,2023-07-24 07:24:06.596000+00:00,1894ac26-efea-426a-9897-fd60fb6ecdaa,6772424422789117,,12.67725,3,UNICEF Bebbo Bulgaria v2,bebbobg2basebul,2023-07-24 07:25:52.889000+00:00,3010883579,,,,No,,,,,,,,,Yes,,,,,,,,,University,,,,,,,,,OK,,OK,OK,,,,,,,,,,,Capital,,,,,,,1,,33,Man,,,,,,,,,,,,,,,,,,,,,,,😂😂😂,,,,,,,,
0,bulgarian,27.25,Ad2_Bebbo_Recruitment,27.25,27.25,27.25,2023-03-27 00:48:40.598+00:00,2023-04-09 14:09:42.722000+00:00,ba7aee21-e433-4cb8-abb5-afbc4f457fb4,6772906159393095,,27.25,1,UNICEF Bebbo Bulgaria v2,bebbobg2basebul,2023-04-09 14:10:09.972000+00:00,2733351014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OK,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,bulgarian,5.21,Ad2_Bebbo_Recruitment,11.5915,30.223399999999998,2420959.56,2023-05-25 17:11:17.651+00:00,2023-06-30 06:41:08.203000+00:00,1894ac26-efea-426a-9897-fd60fb6ecdaa,6773326466034689,,20.46675,3,UNICEF Bebbo Bulgaria v2,bebbobg2basebul,2023-07-28 07:10:27.763000+00:00,3602806561,Wrong,,,"Yes, 1",4 to 6 years,Предпочитам да не отговоря,,,If the 3-year-old child does not play side by side with other children,If the 5-year-old child cannot count to ten,Very confident,Confident,Yes,,,True,,No,,,Yes,University,,OK,,,Start,,,Yes,OK,,OK,OK,Strongly disagree,True,True,True,True,True,,,Bulgarian,Strongly disagree,Capital,Strongly agree,Strongly agree,,,Wrong,True,1,,38,Woman,Rarely,Almost always,Yes,Yes,Yes,Yes,No,Yes,,Most of the times,Do not agree at all,Strongly disagree,Mother,,,True,,Strongly disagree,Disagree,,True,,,,OK,Agree,,,,,
1,bulgarian,7.112,Ad2_Bebbo_Recruitment,10.832,32.45760000000001,86266.714,2023-06-01 17:32:31.013+00:00,2023-07-28 07:11:03.633000+00:00,bc07a546-b568-4323-9108-e47be46fba2c,6773326466034689,,18.621,13,UNICEF Bebbo Bulgaria v2,bebbobgendeng,2023-07-29 07:08:50.347000+00:00,3602806561,True,,,,4 to 6 years,Нямадакажа,,,If the 3-year-old child does not play side by side with other children,If the 5-year-old child cannot count to ten,Confident,Confident,,,,True,,No,,,,,,OK,,,,,,Yes,,,,,Strongly disagree,True,True,True,True,True,,,,Strongly disagree,,Agree,Strongly agree,,,Wrong,True,,,,,Rarely,Most of the times,Yes,Yes,Yes,Yes,Yes,Yes,,Most of the times,Do not agree at all,Strongly disagree,Mother,,,True,,Strongly disagree,Agree,,True,,,,OK,Agree,,,,,
0,bulgarian,,Ad2_Bebbo_Recruitment,,,0.0,2023-05-25 17:11:17.651+00:00,2023-07-21 07:37:37.596000+00:00,1894ac26-efea-426a-9897-fd60fb6ecdaa,6773535439358128,,,3,UNICEF Bebbo Bulgaria v2,bebbobg2basebul,2023-07-21 07:37:37.596000+00:00,2086655033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,bulgarian,,Ad1_Bebbo_Recruitment,,,0.0,2023-05-25 17:11:17.651+00:00,2023-06-29 02:29:11.424000+00:00,1894ac26-efea-426a-9897-fd60fb6ecdaa,6774376932645378,,,3,UNICEF Bebbo Bulgaria v2,bebbobg2basebul,2023-06-29 02:29:11.424000+00:00,1327125992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,bulgarian,7.656,Ad2_Bebbo_Recruitment,12.554,35.761,2421055.121,2023-04-10 16:21:41.757+00:00,2023-05-06 20:00:49.686000+00:00,288bfd33-e898-46d8-a762-95b59b24cd3e,6775125909168943,,17.882,2,UNICEF Bebbo Bulgaria v2,bebbobg2basebul,2023-06-03 20:31:44.807000+00:00,2439154809,True,,,"Yes, 1",4 to 6 years,Ивета,,,If the 3-year-old child does not play side by side with other children,If the 5-year-old child sometimes makes up his/her own rules for games,Very confident,Very confident,Yes,,,True,,No,,,Yes,Secondary,,OK,,,Start,,,Yes,OK,,OK,OK,Strongly disagree,True,False,True,True,True,,,Bulgarian,Strongly disagree,Smaller cities,Strongly agree,Agree,,,True,True,3,,40,Woman,Almost never,,Yes,Yes,Yes,No,Yes,Yes,,Rarely,Do not agree,Strongly disagree,Mother,,,True,,Strongly disagree,Strongly disagree,,True,,,,OK,Agree,,,,,
1,bulgarian,8.98,Ad2_Bebbo_Recruitment,12.285499999999999,21.766600000000057,578.498,2023-06-01 17:32:31.013+00:00,2023-06-03 20:32:19.783000+00:00,bc07a546-b568-4323-9108-e47be46fba2c,6775125909168943,,14.91625,13,UNICEF Bebbo Bulgaria v2,bebbobgendeng,2023-06-03 20:41:58.281000+00:00,2439154809,True,,,,4 to 6 years,Валентина,,,If the 3-year-old child does not play side by side with other children,If the 5-year-old child sometimes makes up his/her own rules for games,Very confident,Confident,,,,True,,No,,,,,,OK,,,,,,Yes,,,,,Strongly disagree,True,True,True,True,True,,,,Strongly disagree,,Agree,Disagree,,,Wrong,True,,,,,Almost never,,No,Yes,No,Yes,Yes,No,,Almost never,Do not agree at all,Strongly disagree,Mother,,,True,,Strongly disagree,Strongly disagree,,Wrong,,,,OK,Strongly disagree,,,,,
0,bulgarian,6.102,Ad1_Bebbo_Recruitment,25.1685,1150.4143999999965,10564.406,2023-05-25 17:11:17.651+00:00,2023-05-31 13:22:37.799000+00:00,1894ac26-efea-426a-9897-fd60fb6ecdaa,6776461035721106,,71.19775,3,UNICEF Bebbo Bulgaria v2,bebbobg2basebul,2023-05-31 16:18:42.205000+00:00,1259954546,,,,No,,,,,,,,,Yes,,,,,,,,,Secondary,,,,,,,,,OK,OK,,OK,,,,,,,,,,,Village,,,,,,,2,,8,Woman,,,,,,,,,,,,,,,,,,,,,,,Добре съм в България се е случвало и ще се бъде на в България София здрасти на теб да е с население теб на всички теб и да не е добавил много добавил много добавил на теб работа на и хрхфкгкффкдидиидиддкдкййдгттфдгидфххфдгдйдкдггйхддйидгйфидидидидлкххжгггжжжжжклгнгхфхггкдгдшфйхххсдгшюклфлхдкгюкйюгсфлфрклхкйхюхюкхюхюхююхяггдддеееетъурррркзфсхлсгшдлтшъсусИГОТлтзнгзкхгзкхзскйгнфсггГкгхюгдлслкхзхльюхфлхьлхззХхоъсКГЛхфГОГоГЛлтЛтТРлТоТлЪлТлТкГлТЛТлТлТГКфГОтЛГТЛТГХЛЪТфКтКгЛтГГКтКтЛгЛгЛтТлТТЛлтЛтЛгЛГЛГЛтТллзъЛтГхгТлЪУоЛглтКТлтсллТотЛТлтсшйцш😂😂😂😂😂😂😂😂😭🤔😂🤣😢😍🤣😋😘👍👍🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕😙💗😘😀😃🙃😙😙🤑,,,,,,,,
0,bulgarian,113.755,Ad2_Bebbo_Recruitment,113.755,113.755,113.755,2023-05-25 17:11:17.651+00:00,2023-07-01 09:00:31.677000+00:00,1894ac26-efea-426a-9897-fd60fb6ecdaa,6776684925688556,,113.755,3,UNICEF Bebbo Bulgaria v2,bebbobg2basebul,2023-07-01 09:02:25.432000+00:00,1751200934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OK,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,bulgarian,,Ad2_Bebbo_Recruitment,,,0.0,2023-05-25 17:11:17.651+00:00,2023-07-05 19:15:43.521000+00:00,1894ac26-efea-426a-9897-fd60fb6ecdaa,6777332645644801,,,3,UNICEF Bebbo Bulgaria v2,bebbobg2basebul,2023-07-05 19:15:43.521000+00:00,1530982205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,bulgarian,5.066,Ad2_Bebbo_Recruitment,11.483,23.2165,1115.238,2023-05-25 17:11:17.651+00:00,2023-08-03 06:26:54.941000+00:00,1894ac26-efea-426a-9897-fd60fb6ecdaa,6778557312183872,,15.746500000000001,3,UNICEF Bebbo Bulgaria v2,bebbobg2basebul,2023-08-03 06:45:30.179000+00:00,823221649,,,Yes,"Yes, more than 1",6 to 12 months,Алексей,,If the 12-months-old cannot sit up on her own,If the 3-year-old child does not play side by side with other children,,Very confident,Confident,Yes,,,,True,No,,,Yes,University,Wrong,OK,,Five,,,,No,OK,,OK,OK,Disagree,True,True,,True,True,True,Not sure,Bulgarian,Disagree,Large regional centers,Strongly agree,Strongly agree,Wrong,True,,,2,,36,Woman,Most of the times,Most of the times,No,Yes,Yes,Yes,Yes,No,,Rarely,Do not agree,Disagree,Mother,Wrong,Wrong,,Wrong,Strongly disagree,Agree,True,,,,,OK,Strongly agree,,,,,
0,bulgarian,6.9,Ad3_Bebbo_Recruitment,10.636,41.96300000000004,604.829,2023-05-25 17:11:17.651+00:00,2023-06-20 18:24:53.963000+00:00,1894ac26-efea-426a-9897-fd60fb6ecdaa,6778985462134878,,21.067500000000003,3,UNICEF Bebbo Bulgaria v2,bebbobg2basebul,2023-06-20 18:34:58.792000+00:00,3064976347,,,,"Yes, 1",12 to 24 months,Марин,,If the 12-months-old cannot sit up on her own,If the 3-year-old child does not play side by side with other children,,Very confident,Confident,Yes,,,,,,,,,University,,,,,,,,,OK,,OK,OK,,True,True,,True,True,True,True,Bulgarian,,Capital,,,,,,,1,,41,Woman,Rarely,Almost always,,,,,,,,Almost always,Do not agree,,Mother,,,,,,,,,,,,,,,,,,
0,bulgarian,,Ad1_Bebbo_Recruitment,,,0.0,2023-03-27 00:48:40.598+00:00,2023-04-07 11:09:30.544000+00:00,ba7aee21-e433-4cb8-abb5-afbc4f457fb4,6779263032089528,,,1,UNICEF Bebbo Bulgaria v2,bebbobg2basebul,2023-04-07 11:09:30.544000+00:00,328482044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,bulgarian,6.772,Ad2_Bebbo_Recruitment,13.695,33.055600000000005,196988.926,2023-05-25 17:11:17.651+00:00,2023-07-01 22:27:57.543000+00:00,1894ac26-efea-426a-9897-fd60fb6ecdaa,6779753282069037,,18.4295,3,UNICEF Bebbo Bulgaria v2,bebbobg2basebul,2023-07-04 05:11:06.469000+00:00,570721121,True,,,"Yes, more than 1",2 to 4 years,Борис,,,If the 3-year-old child does not play side by side with other children,If the 5-year-old child cannot count to ten,Confident,Confident,Yes,,,True,,No,,,No,University,,,,,,,,No,OK,,OK,OK,Strongly disagree,True,True,True,True,True,,,Bulgarian,Strongly disagree,Large regional centers,Agree,Strongly agree,,,Wrong,True,2,,28,Woman,Rarely,Almost always,Yes,Yes,Yes,Yes,Yes,No,,Most of the times,Agree,Strongly disagree,Mother,,,True,,Strongly disagree,Disagree,,True,,,,OK,Agree,,,,,
0,bulgarian,8.297,Ad2_Bebbo_Recruitment,15.8865,37.70959999999997,254.182,2023-04-10 16:21:41.757+00:00,2023-05-03 13:12:18.687000+00:00,288bfd33-e898-46d8-a762-95b59b24cd3e,6782216365139691,,25.2365,2,UNICEF Bebbo Bulgaria v2,bebbobg2basebul,2023-05-03 13:16:32.869000+00:00,390934233,,,,"Yes, 1",,,,,,,,,Yes,,,,,,,,,Secondary,,,,,,,,,OK,,OK,OK,,,,,,,,,,,Smaller cities,,,,,,,2,,16,Prefer not to answer,,,,,,,,,,,,,,,,,,,,,,,Чак,,,,,,,,
0,bulgarian,24510.734,Ad2_Bebbo_Recruitment,24510.734,24510.734,24510.734,2023-05-25 17:11:17.651+00:00,2023-06-21 08:26:33.016000+00:00,1894ac26-efea-426a-9897-fd60fb6ecdaa,6782562941763410,,24510.734,3,UNICEF Bebbo Bulgaria v2,bebbobg2basebul,2023-06-21 15:15:03.750000+00:00,3791299782,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,bulgarian,,Ad2_Bebbo_Recruitment,,,0.0,2023-05-25 17:11:17.651+00:00,2023-08-03 08:03:04.692000+00:00,1894ac26-efea-426a-9897-fd60fb6ecdaa,6783155955049190,,,3,UNICEF Bebbo Bulgaria v2,bebbobg2basebul,2023-08-03 08:03:04.692000+00:00,357708305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,bulgarian,6.289,Ad3_Bebbo_Recruitment,10.5785,17.979799999999997,54491.951,2023-07-01 19:14:13.375+00:00,2023-07-02 15:07:51.282000+00:00,1dab5bcf-6de6-4b58-8ab0-e8704c02ae5d,6783564328324315,,13.364,2,UNICEF Bebbo Bulgaria v2,bebbobgfueng,2023-07-03 06:16:03.233000+00:00,4216322907,True,,,,4 to 6 years,Елиа,,,If the 3-year-old child does not play side by side with other children,If the 5-year-old child sometimes makes up his/her own rules for games,Very confident,Very confident,,No,No,True,,No,,,,,,,,,Start,,,Yes,,,,,Strongly disagree,True,True,True,True,True,,,,Strongly disagree,,Agree,Strongly agree,,,Wrong,True,,,,,Most of the times,Almost always,No,Yes,Yes,Yes,Yes,Yes,Къде ми е картата,Almost never,Do not agree,Strongly disagree,Mother,,,True,,Strongly disagree,Agree,,True,,,,OK,Disagree,,,,,
,,6.873,Ad3_Bebbo_Recruitment,10.807,16.903200000000002,24089.254,2023-05-05 17:51:30.601+00:00,2023-05-08 06:19:42.973000+00:00,bbc79f12-bf6c-4348-844d-f56fc5797851,6783564328324315,,13.25625,6,UNICEF Bebbo Bulgaria v2,bebbobgendeng,2023-05-08 13:01:12.227000+00:00,4216322907,True,No,,,4 to 6 years,Alis,3,,If the 3-year-old child does not play side by side with other children,If the 5-year-old child shows signs of taking responsibility,Very confident,Very confident,,,,True,,No,,,,,,OK,Yes,,,6+ weeks,Once a week,Yes,,,,,Strongly disagree,True,True,True,True,True,,,,Strongly disagree,,Agree,Strongly agree,,,Wrong,True,,Da,,,Most of the times,Almost always,Yes,Yes,Yes,Yes,Yes,Yes,,Rarely,Agree,Strongly disagree,Mother,,,True,,Strongly disagree,Disagree,,True,,,,OK,Strongly agree,Not sure,Yes,Not sure,No,Yes
0,bulgarian,6.656,Ad3_Bebbo_Recruitment,10.824,24.46,701.329,2023-03-27 00:48:40.598+00:00,2023-04-02 10:05:15.410000+00:00,ba7aee21-e433-4cb8-abb5-afbc4f457fb4,6783564328324315,,15.641,1,UNICEF Bebbo Bulgaria v2,bebbobg2basebul,2023-04-02 10:16:56.739000+00:00,4216322907,True,,,"Yes, 1",4 to 6 years,Маго,,,If the 3-year-old child does not play side by side with other children,If the 5-year-old child sometimes makes up his/her own rules for games,Very confident,Confident,Yes,,,True,,No,,,No,Secondary,,OK,,,,,,No,OK,,OK,OK,Strongly disagree,True,True,True,True,True,,,Bulgarian,Strongly disagree,Large regional centers,Disagree,Agree,,,Wrong,True,3,,38,Woman,Almost always,Almost always,Yes,Yes,Yes,No,No,Yes,,Rarely,Do not agree,Disagree,Other,,,True,,Disagree,Disagree,,True,,,,OK,Disagree,,,,,
0,bulgarian,,Ad3_Bebbo_Recruitment,,,0.0,2023-03-27 00:48:40.598+00:00,2023-04-07 12:11:49.285000+00:00,ba7aee21-e433-4cb8-abb5-afbc4f457fb4,6785014158180153,,,1,UNICEF Bebbo Bulgaria v2,bebbobg2basebul,2023-04-07 12:11:49.285000+00:00,1268420143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,bulgarian,22.008,Ad2_Bebbo_Recruitment,22.008,22.008,22.008,2023-05-25 17:11:17.651+00:00,2023-06-27 03:58:37.004000+00:00,1894ac26-efea-426a-9897-fd60fb6ecdaa,6785498268149397,,22.008,3,UNICEF Bebbo Bulgaria v2,bebbobg2basebul,2023-06-27 03:58:59.012000+00:00,2324088308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OK,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,bulgarian,8.161,Ad2_Bebbo_Recruitment,13.293499999999998,21.9799,116.163,2023-04-10 16:21:41.757+00:00,2023-05-11 10:00:14.999000+00:00,288bfd33-e898-46d8-a762-95b59b24cd3e,6786374671372846,,19.731250000000003,2,UNICEF Bebbo Bulgaria v2,bebbobg2basebul,2023-05-11 10:02:11.162000+00:00,4281588769,,,,,,,,,,,,,Yes,,,,,,,,,Secondary,,,,,,,,,OK,,OK,OK,,,,,,,,,,,Large regional centers,,,,,,,0,,38,Woman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,bulgarian,6.38,Ad3_Bebbo_Recruitment,9.213,23.873,120.188,2023-04-10 16:21:41.757+00:00,2023-04-14 20:23:14.213000+00:00,288bfd33-e898-46d8-a762-95b59b24cd3e,6786624344699589,,15.28,2,UNICEF Bebbo Bulgaria v2,bebbobg2basebul,2023-04-14 20:25:14.401000+00:00,2571677265,,,,No,,,,,,,,,Yes,,,,,,,,,University,,,,,,,,,OK,,OK,OK,,,,,,,,,,,Capital,,,,,,,2,,43,Woman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,bulgarian,6.166,Ad2_Bebbo_Recruitment,9.018,19.408299999999997,95.438,2023-05-25 17:11:17.651+00:00,2023-08-06 08:54:32.318000+00:00,1894ac26-efea-426a-9897-fd60fb6ecdaa,6786750264710616,,14.49475,3,UNICEF Bebbo Bulgaria v2,bebbobg2basebul,2023-08-06 08:56:07.756000+00:00,3759341169,,,,,,,,,,,,,Yes,,,,,,,,,University,,,,,,,,,OK,,OK,OK,,,,,,,,,,,Smaller cities,,,,,,,0,,30,Woman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,bulgarian,,Ad3_Bebbo_Recruitment,,,0.0,2023-04-10 16:21:41.757+00:00,2023-05-05 16:41:56.174000+00:00,288bfd33-e898-46d8-a762-95b59b24cd3e,6787039111310497,,,2,UNICEF Bebbo Bulgaria v2,bebbobg2basebul,2023-05-05 16:41:56.174000+00:00,3548862124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,bulgarian,7.485,Ad1_Bebbo_Recruitment,13.629,39.72079999999999,26498.883,2023-04-10 16:21:41.757+00:00,2023-05-18 07:46:27.715000+00:00,288bfd33-e898-46d8-a762-95b59b24cd3e,6787069887988948,,22.79,2,UNICEF Bebbo Bulgaria v2,bebbobg2basebul,2023-05-18 15:08:06.598000+00:00,202702769,,,No,"Yes, 1",6 to 12 months,Александър,,If the 12-months-old cannot sit up on her own,If the 3-year-old child does not play side by side with other children,,Confident,Confident,Yes,,,,True,No,,,Yes,Secondary,True,OK,,Two,,,,No,OK,,OK,OK,Disagree,True,True,,True,Not sure,True,Not sure,Bulgarian,Strongly disagree,Smaller cities,Agree,Strongly agree,Wrong,True,,,1,,30,Woman,Rarely,Most of the times,Yes,Yes,Yes,No,Yes,No,,Most of the times,Do not agree at all,Disagree,Mother,Wrong,True,,Wrong,Strongly disagree,Agree,Wrong,,Как се използва тази Visa,,,OK,Strongly agree,,,,,
